city,state,place,pct_non_white
Lake Mack-Forest Hills,Florida,38332,0.0
Kissimmee,Florida,36950,31.729999297604827
Harlem,Florida,28925,97.55994951619688
Bartow,Florida,03675,31.517489711934154
Fort Meade,Florida,24100,25.62254259501966
Bonifay,Florida,07450,16.672897196261683
Noma town,Florida,48900,30.27888446215139
Westville town,Florida,76975,0.6191950464396245
Florida Ridge,Florida,23050,12.967101734310749
Hilliard town,Florida,30750,12.91941047350267
Wildwood,Florida,77675,26.776835331968407
McIntosh town,Florida,42150,1.1204481792717047
San Carlos Park,Florida,63425,14.18629252268805
Three Oaks,Florida,71758,10.161177295024526
Jasmine Estates,Florida,35350,16.537845872398815
Trinity,Florida,72442,8.613938919342212
Zephyrhills North,Florida,79231,3.2179083595662794
Lincoln Park,Georgia,46524,97.13740458015268
Stillmore,Georgia,73620,66.7924528301887
Summertown,Georgia,74348,51.19047619047619
Toomsboro,Georgia,76952,51.60550458715596
Nunez,Georgia,56644,54.3046357615894
Odum,Georgia,57540,7.8947368421052655
Pendergrass town,Georgia,60032,13.782051282051277
Rebecca town,Georgia,63840,35.84905660377359
Walnut Grove,Georgia,80228,7.341944255608435
Berlin,Georgia,07304,30.747531734837796
Cohutta,Georgia,17496,6.890459363957602
Lithia Springs,Georgia,46832,66.02414977290351
Alamo town,Georgia,00996,59.50388523610282
Allenhurst,Georgia,01472,74.39353099730458
Norwood,Georgia,56560,65.49295774647888
Riddleville town,Georgia,65156,16.666666666666664
Tennille,Georgia,75888,61.59554730983303
Glenwood,Georgia,33392,62.83367556468173
Berkeley Lake,Georgia,07248,22.729744426318653
Grayson,Georgia,34596,54.775632990724496
Lawrenceville,Georgia,45488,57.579326356876074
Varnell,Georgia,78996,8.802250803858524
Milledgeville,Georgia,51492,50.17611271213577
Carl town,Georgia,13184,12.041884816753923
No Name,Colorado,53875,0.0
Norrie,Colorado,53945,
North La Junta,Colorado,54495,8.01186943620178
Orchard,Colorado,55925,3.361344537815125
Paragon Estates,Colorado,57445,6.483790523690769
Parshall,Colorado,57850,0.0
Peoria,Colorado,58510,5.932203389830503
Peyton,Colorado,58675,0.0
Saddle Ridge,Colorado,66995,0.0
St. Ann Highlands,Colorado,67040,0.0
San Acacio,Colorado,67500,17.09401709401709
Segundo,Colorado,68985,0.0
Seven Hills,Colorado,69110,0.0
Shaw Heights,Colorado,69480,12.588171459576781
Smeltertown,Colorado,71625,0.0
Snyder,Colorado,71790,10.344827586206895
Cañon City,Colorado,11810,4.633438180498429
Carbonate town,Colorado,12080,
Centennial,Colorado,12815,13.840751964288955
Simla town,Colorado,70635,5.873925501432664
Coal Creek town,Colorado,15330,0.28169014084507005
Lincoln Park,Colorado,45145,1.7666768199817273
Williamsburg town,Colorado,85155,3.0476190476190435
Central City,Colorado,12910,5.329593267882194
Winter Park town,Colorado,85705,2.73141122913505
Marble town,Colorado,48555,0.8695652173912993
Pitkin town,Colorado,59830,3.296703296703296
Fort Collins,Colorado,27425,11.6654288112361
Telluride town,Colorado,76795,10.687022900763354
Leadville,Colorado,44320,14.077315827862869
Allenspark,Colorado,01420,2.0785219399538146
Louisville,Colorado,46355,10.421860019175455
Ward town,Colorado,82735,4.0000000000000036
Fountain,Colorado,27865,25.46669352672576
Crested Butte town,Colorado,18310,2.0911127707244237
Estes Park town,Colorado,25115,1.4113219382154596
Loveland,Colorado,46465,6.271111573039545
Dinosaur town,Colorado,20495,0.0
Black Forest,Colorado,06970,8.891413962076555
Otis town,Colorado,56365,3.8851351351351315
Naturita town,Colorado,53120,1.851851851851849
Grand View Estates,Colorado,31935,25.74525745257452
Willow Oak,Florida,77862,21.00608070757325
Lauderdale Lakes,Florida,39525,88.47666123687019
Charlotte Park,Florida,11650,6.99708454810496
Citrus Hills,Florida,12412,15.751389068355081
Floral City,Florida,22775,2.761816496756253
Indialantic town,Florida,33375,4.363001745200701
Glen Ridge town,Florida,26050,8.20512820512821
Buckhead Ridge,Florida,09315,3.794369645042839
Atlantis,Florida,02500,7.135575942915395
Hypoluxo town,Florida,33150,18.8061848256023
Juno Beach town,Florida,35850,1.2548800892359213
Juno Ridge,Florida,35862,22.453987730061353
Jupiter Inlet Colony town,Florida,35900,5.774278215223094
Kensington Park,Florida,36200,10.32448377581121
Nokomis,Florida,48875,3.040238450074517
Garden City,Michigan,31420,8.023835400817003
Grosse Pointe,Michigan,35480,7.798693814829038
Grosse Pointe Park,Michigan,35540,14.014166591948351
Clawson,Michigan,16160,6.106423857656007
Farmington Hills,Michigan,27440,37.27189893368138
Schoolcraft village,Michigan,71860,4.054054054054057
Evart,Michigan,26640,4.127161182375905
Tustin village,Michigan,80960,3.2558139534883734
Rose City,Michigan,69680,2.7439024390243927
Skidway Lake,Michigan,74200,4.274265360641138
West Branch,Michigan,85580,6.522737712448324
Comstock Park,Michigan,17700,16.407917717834273
Cutlerville,Michigan,19500,22.56880733944954
East Grand Rapids,Michigan,23980,5.740284037758315
New Era village,Michigan,57280,2.754237288135597
Freeport village,Michigan,30580,0.7312614259597838
Carleton village,Michigan,13220,4.317434210526317
Dundee village,Michigan,23380,3.715898400752582
Luna Pier,Michigan,49700,3.615447822514384
South Rockwood village,Michigan,75280,9.661016949152545
Temperance,Michigan,79240,5.035971223021585
Carsonville village,Michigan,13620,1.9841269841269882
Mackinac Island,Michigan,50280,30.78358208955224
St. Ignace,Michigan,70840,36.355515855292545
Eastlake village,Michigan,24060,13.174946004319654
Fountain village,Michigan,29940,5.44554455445545
Free Soil village,Michigan,30600,5.825242718446599
Trowbridge Park,Michigan,80660,19.31518876207199
Maple Rapids village,Michigan,51200,0.0
Spring Arbor,Michigan,75620,9.783513738551209
Burr Oak village,Michigan,11920,8.650065530799477
Fowler village,Michigan,30040,9.349890430971508
Bay City,Michigan,06020,8.237103144692014
Le Roy village,Michigan,47100,4.262295081967215
Reed City,Michigan,67820,8.414239482200648
Auburn,Michigan,04080,1.5647226173541973
Pinconning,Michigan,64160,3.009259259259256
Gaastra,Michigan,31160,1.2383900928792602
Kalamazoo,Michigan,42160,31.795998368828847
Parchment,Michigan,62340,20.122887864823348
Grant,Michigan,34360,9.687500000000004
Kent City village,Michigan,42780,11.819021237303783
Lowell,Michigan,49540,6.396484375
Port Huron,Michigan,65820,17.41257536606374
Daggett village,Michigan,19560,5.263157894736848
Essexville,Michigan,26420,2.586466165413537
Augusta village,Michigan,04160,3.192584963954681
South Lyon,Michigan,75100,5.598914149983036
Climax village,Michigan,16440,3.8057742782152237
Hammond,Minnesota,26828,0.0
Turtle River,Minnesota,65794,2.0408163265306145
Lanesboro,Minnesota,35450,0.4457652303120341
Peterson,Minnesota,50596,0.0
Rushford,Minnesota,56284,1.834862385321101
Brandon,Minnesota,07336,3.60655737704918
Ashby,Minnesota,02422,5.696202531645566
Fountain,Minnesota,22094,1.1594202898550732
Good Thunder,Minnesota,24506,5.6737588652482245
Spring Valley,Minnesota,62104,7.57758968158001
Funkley,Minnesota,22976,0.0
Rice Lake,Minnesota,54060,4.338394793926248
Elko New Market,Minnesota,18662,5.346789778827576
Columbus,Minnesota,12718,12.231812577065348
Scandia,Minnesota,58900,1.045719844357973
Trommald,Minnesota,65506,3.1746031746031744
Lauderdale,Minnesota,35738,29.67382657120128
Maplewood,Minnesota,40382,31.851029720064126
New Brighton,Minnesota,45430,22.960631317609504
Sebeka,Minnesota,59152,3.084832904884316
Keewatin,Minnesota,32570,6.912028725314179
Bertha,Minnesota,05482,6.929133858267722
Clarissa,Minnesota,11602,3.89048991354467
Elrosa,Minnesota,19088,0.91324200913242
St. Joseph,Minnesota,57130,8.719772403982928
St. Stephen,Minnesota,58090,4.4652128764278265
Bellechester,Minnesota,04798,11.515151515151512
Darfur,Minnesota,14770,9.459459459459463
Morristown,Minnesota,44296,1.0152284263959421
Northfield,Minnesota,46924,13.338575711407085
Danube,Minnesota,14716,9.578544061302685
Morton,Minnesota,44368,10.869565217391308
St. Paul,Minnesota,58000,43.04393082184359
Burtrum,Minnesota,08902,0.0
Grey Eagle,Minnesota,26000,2.28013029315961
Brooten,Minnesota,08092,13.960113960113961
Melrose,Minnesota,41570,5.7307375925418125
Sartell,Minnesota,58612,7.958900305470706
Sauk Centre,Minnesota,58648,9.670131043831898
Wahkon,Minnesota,67558,12.890625
Cyrus,Minnesota,14446,7.395498392282962
Faribault,Minnesota,20546,25.970588235294123
Nerstrand,Minnesota,45196,0.6079027355623046
Bird Island,Minnesota,06076,1.3986013986013957
Currie,Minnesota,14320,0.5000000000000004
Slayton,Minnesota,60808,1.3986013986013957
Hardwick,Minnesota,27116,1.0638297872340385
Jasper,Minnesota,31760,7.14285714285714
Squaw Lake,Minnesota,62284,53.68421052631579
Echo,Minnesota,17900,10.763888888888884
Bigfork,Minnesota,05698,2.2222222222222254
Effie,Minnesota,18260,2.298850574712641
Lake Henry,Minnesota,34478,0.0
St. Martin,Minnesota,57238,0.8823529411764675
Brownton,Minnesota,08254,9.065155807365443
Lake Benton,Minnesota,34100,1.646706586826352
Urbank,Minnesota,66388,0.0
Cobden,Minnesota,12394,0.0
Browns Valley,Minnesota,08200,39.2226148409894
Big Falls,Minnesota,05680,4.522613065326631
Mizpah,Minnesota,43540,23.684210526315784
Baudette,Minnesota,04024,12.912621359223298
Tintah,Minnesota,64948,4.545454545454541
Oscoda,Michigan,61320,14.670255720053838
Empire village,Michigan,25980,3.802281368821292
Mission Hills,California,48186,20.926600728787093
Rosemont,California,62910,44.513176849419544
Hamilton City,California,31890,17.699952673923335
Big Bear City,California,06406,5.266285374730739
Montague,California,48690,11.368277739959154
Cottonwood,California,16630,5.766265803268578
Shingletown,California,71568,6.055209260908279
August,California,03209,27.8167757287329
Escalon,California,22790,9.206686123640218
Ridgemark,California,60706,7.346796657381615
Cantua Creek,California,10816,37.203166226912934
Sebastopol,California,70770,14.84536082474227
Lemoore Station,California,41166,31.291921843102944
Parlier,California,55856,18.201410658307214
Willowbrook,California,85614,58.14300118363946
Hidden Valley Lake,California,33549,12.511283625203106
Lancaster,California,40130,38.426566390824256
Rowland Heights,California,63218,80.36625816831192
Mi-Wuk Village,California,48298,0.0
Carpinteria,California,11446,24.8204368752314
North San Juan,California,52246,0.0
North Shore,California,52302,75.61683599419449
Nubieber,California,52610,62.857142857142854
Oak Glen,California,52715,16.04651162790698
Oak Hills,California,52760,20.07851397931827
Oak Shores,California,53160,0.0
Oakville,California,53196,0.0
Oasis,California,53224,52.92264613230662
Old Fig Garden,California,53505,20.017094017094017
Old Station,California,53602,0.0
Orick,California,54218,22.879177377892034
Pajaro Dunes,California,55048,0.0
Valley Acres,California,81722,5.030487804878048
Avalon,California,03274,19.083355668721524
Woodland,California,86328,24.995813096633736
Acton,California,00212,10.826880530973447
Arcadia,California,02462,71.5504195900399
Bell,California,04870,21.22638865534443
Carson,California,11530,72.98949814832916
Compton,California,15044,64.79964463911243
Diamond Bar,California,19192,72.320364341499
East San Gabriel,California,21096,71.31520669291338
Westminster,California,84550,63.277263899404204
Marysville,California,46170,12.371217652307942
Tahoe Vista,California,77700,0.0
Moss Beach,California,49446,17.258601553829077
Inyokern,California,36658,2.011494252873558
Burlingame,California,09066,41.2349555206698
San Carlos,California,65070,26.066193539828873
South San Francisco,California,73262,65.45217184903869
Edwards AFB,California,21600,24.204322200392923
Frazier Park,California,25534,7.653652879783534
McKittrick,California,44924,21.55172413793104
Squirrel Mountain Valley,California,73815,5.91233435270132
Weedpatch,California,83863,11.043212570929729
Mira Monte,California,48046,10.04070556309362
North Gate,California,51890,14.452554744525548
North Richmond,California,52162,68.71481028151774
Elk Grove,California,22020,54.84911459095565
El Dorado Hills,California,21880,18.322494795355524
West Point,California,84732,10.572687224669608
Mountain View,California,49670,45.50553541687078
Bonsall,California,07498,19.829519964109465
Lake Forest,California,39496,34.0581608593136
Santa Ana,California,69000,59.84573039177389
Lemoore,California,41152,35.99417780671851
Poplar-Cotton Center,California,58191,54.980079681274894
La Presa,California,40326,40.59957621576372
Los Molinos,California,44140,11.512027491408938
Agoura Hills,California,00394,18.385038718161006
Mendocino,California,46814,20.23391812865497
Eldridge,California,21894,27.285513361462733
Duarte,California,19990,42.154088779628
Fort Bragg,California,25058,19.268693508627777
Solana Beach,California,72506,18.46361185983828
Rolling Hills,California,62602,24.124256444150692
Whittier,California,85292,47.70937391102335
North El Monte,California,51820,59.19145690312738
Cherryland,California,12902,54.668243495580725
Shingle Springs,California,71554,9.698387935517417
South Lake Tahoe,California,73108,19.043712110852816
Lockeford,California,42104,20.87475149105368
Morada,California,49180,11.086544535691722
Stockton,California,75000,55.182907110610934
Lakeport,California,39710,17.535641547861502
Lee Vining,California,40998,10.204081632653061
Leggett,California,41026,4.81927710843374
Lemon Hill,California,41142,65.09197040657028
Leona Valley,California,41208,9.229789942711653
Likely,California,41390,
Lindcove,California,41656,19.163763066202087
Linnell Camp,California,41740,24.784482758620683
Litchfield,California,41782,0.0
Little River,California,41866,0.0
Lockwood,California,42146,6.395348837209303
Lodoga,California,42230,50.0
Loleta,California,42328,11.708860759493668
Loma Mar,California,42384,0.0
Elmira,California,22146,47.13114754098361
Rio Vista,California,60984,19.336090309600984
Vallejo,California,81666,64.6696957952287
Norris Canyon,California,51622,72.35228539576366
Burbank,California,08968,40.62126642771804
Colfax,California,14498,10.500729217306759
San Joaquin,California,67126,31.691542288557216
Shaver Lake,California,71246,3.594080338266381
Alum Rock,California,01458,67.46602025798632
Fruitdale,California,27080,26.014568158168572
Los Altos,California,43280,38.38185156045108
Milpitas,California,47766,84.25368160267615
Morgan Hill,California,49278,26.96146444076445
Magalia,California,45120,10.927152317880795
Jessup,Maryland,42550,59.02828898937849
Leonardtown town,Maryland,46475,27.527340624166442
Glen Burnie,Maryland,32650,36.65989237462789
Pasadena,Maryland,60475,20.40911825656795
Fort Ritchie,Maryland,29450,0.0
Cape St. Claire,Maryland,12912,8.294191774544624
Huntingtown,Maryland,41025,15.60527825588066
Dunkirk,Maryland,24050,6.557998483699768
Melwood,Maryland,51940,83.0263464677081
Woodlawn CDP (Baltimore County),Maryland,86475,77.0738095826435
Brookeville town,Maryland,10225,0.6451612903225823
Chevy Chase Village town,Maryland,16787,5.369127516778526
Gaithersburg,Maryland,31175,51.24442738625963
North Kensington,Maryland,56712,40.891987605135014
Travilah,Maryland,78650,45.668524909300054
Washington Grove town,Maryland,81675,24.20749279538905
Pittsville town,Maryland,62025,7.433742727860371
Lochearn,Maryland,47450,85.65441775639285
Mays Chapel,Maryland,51587,18.452623847221084
Overlea,Maryland,59325,36.03116031160312
Reisterstown,Maryland,65600,49.43162883696819
Rosedale,Maryland,68400,47.152504787823815
Cabin John,Maryland,12075,25.789721829325785
Clarksburg,Maryland,17350,66.81471312633747
Garrett Park town,Maryland,31525,5.498281786941583
Glen Echo town,Maryland,32900,10.032362459546928
North Bethesda,Maryland,56337,34.410089829964704
Potomac,Maryland,63300,31.78493687418372
Coral Hills,Maryland,19825,95.048934945308
District Heights,Maryland,23025,98.01666666666667
Eagle Harbor town,Maryland,24200,62.5
Oxford town,Maryland,59450,6.5517241379310365
Keedysville town,Maryland,43100,5.794392523364489
Smithsburg town,Maryland,72900,10.481968318166501
Newark,Maryland,55325,23.951048951048946
West Ocean City,Maryland,83225,12.48259860788863
Whaleyville,Maryland,83746,0.0
Woodsboro town,Maryland,86750,9.814323607427056
Accident town,Maryland,00225,2.68656716417911
Long Beach town,Indiana,44784,1.1393514460999121
Indianapolis city (balance),Indiana,36003,39.098290583459715
Spring Hill town,Indiana,72232,0.0
Alton town,Indiana,01270,0.0
English town,Indiana,21214,5.625879043600568
Clifford town,Indiana,13582,9.782608695652172
Hartsville town,Indiana,32332,0.0
Altona town,Indiana,01288,3.0726256983240274
Garrett,Indiana,26386,3.593444594797779
Waterloo town,Indiana,81278,2.3412877082395367
Dupont town,Indiana,19180,2.777777777777779
New Carlisle town,Indiana,52704,4.436325678496866
South Bend,Indiana,71000,38.282191753971595
Yorktown town,Indiana,86084,4.1281522031768825
Middletown town,Indiana,49014,3.3489096573208754
Highland town,Indiana,33466,17.824719897258756
Lake Station,Indiana,41535,22.55457423762707
St. John town,Indiana,66852,7.8331229197750485
Fairplay,Maryland,27425,0.0
Fairview,Maryland,27500,0.0
Finzel,Maryland,28275,0.0
Fishing Creek,Maryland,28300,0.0
Flintstone,Maryland,28425,0.0
Fairwood,Maryland,27580,90.1613160836927
Four Corners,Maryland,29790,34.39243269463983
Franklin,Maryland,30100,2.6881720430107503
Friendship,Maryland,30650,15.306122448979586
Jarrettsville,Maryland,42325,4.531921931855775
Joppatowne,Maryland,42875,24.057217165149545
Crownsville,Maryland,21075,8.496732026143794
Highland Beach town,Maryland,38500,61.53846153846154
Lake Shore,Maryland,44975,10.46940528523066
Severn,Maryland,71150,51.51695183776932
Shady Side,Maryland,71450,12.723584731698324
Manchester town,Maryland,49950,8.567880794701988
Boonsboro town,Maryland,08625,12.90776152980877
Cavetown,Maryland,14225,3.7201062887511127
Clear Spring town,Maryland,17600,14.405010438413356
Halfway,Maryland,36125,12.01137823453845
Rohrersville,Maryland,67950,0.0
St. James,Maryland,69550,24.663212435233163
Wilson-Conococheague,Maryland,85395,10.870525850640744
Girdletree,Maryland,32250,14.150943396226412
